Title, Author, Page/Location, Clippings
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 76, "electroencephalogram machine, which provides a useful means of determining just how quickly different psychological operations work in the brain."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 76, "When our chatter is buzzing, it drains us of the neural resources we need to focus, get distance, and regain control of our inner voice. Yet distanced self-talk sidesteps this conundrum."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 77, "distanced self-talk can do this by harnessing a capacity we all possess: the ability to interpret sources of stress as challenges rather than threats."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 78, "Psychologists have shown that when you place people in stressful situations, one of the first things they do is ask themselves (usually subconsciously) two questions: What is required of me in these circumstances, and do I have the personal resources to cope with what’s required?"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 78, "we don’t have the wherewithal needed to handle things, that leads us to appraise the stress as a threat. If, on the other hand, we appraise the situation and determine that we have what it takes to respond adequately, then we think of it as a challenge."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 79, "people think, feel, and perform better when they frame the stressor at hand as a challenge rather than a threat."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 79, "distanced self-talk can be the pivotal shove that sends you down the path of the challenge mindset."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 80, "When a person is in a threat state, their vasculature constricts, leaving less room for their blood to flow, which over time can lead to burst blood vessels and heart attacks. In contrast, when people are in challenge mode, their vasculature relaxes, allowing blood to move easily throughout the body."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 80, "through distanced self-talk, could you persuade not only your mind but your body to see a situation as challenging rather than threatening?"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 81, "All of these findings highlight how a small shift in the words we use to refer to ourselves during introspection can influence our ability to control chatter in a variety of domains."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 82, "normalizing experiences, from knowing that what you’re experiencing isn’t unique to you, but rather something everyone experiences—that, unpleasant as it is, it’s just the stuff of life."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 82, "What felt extraordinary, it turns out, is in fact ordinary. This offers relief."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 84, "“generic ‘you’ ” or “universal ‘you.’ ” And we’ve found that it is another type of linguistic hack that promotes psychological distance."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 84, "the generic usage of the word “you” allows us to talk about how things function generally, not our specific idiosyncratic proclivities."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 84, "The first thing we know about the universal “you” is that people use it to talk about norms that apply to everyone, not personal preferences"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 84, "Participants were almost five times more likely to use the universal “you” when they were trying to learn from their negative experience than when they simply rehashed what happened. It connected their personal adversity more generally to how the world works."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 86, "Just like the inner voice itself, other people can be a tremendous asset, but more often than we realize, they can be a liability too."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 88, "the students had gone through in both Illinois and Virginia challenge a person’s worldview. When that happens, some people try"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 88, "the students had gone through in both Illinois and Virginia challenge a person’s worldview. When that happens, some people try to avoid focusing on their traumatic memories to blunt the pain. But others actively try to make sense of their feelings, and a principal way of doing so is by communicating with others,"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 89, "express their thoughts and feelings with others who were dealing with a similar experience, which can be a valuable form of normalization."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 90, "When people are upset, they are strongly driven to share their feelings with others; emotions act like jet fuel that propels us to talk to other people about the thoughts and feelings streaming through our heads."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 91, "people need to purge themselves of their emotions after watching a tragic event, a process he called catharsis."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 91, "Strong feelings need to be released like the steam escaping from a boiling kettle."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 92, "the underlying drive to air our inner voice is actually implanted in our minds at an even earlier stage of our development—when we are drooling, screaming babies."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 92, "physiological"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 92, "cause and effect, how to remedy our problems and deal with our emotions. This not only provides us with useful information for managing how we feel; it also provides us with the storytelling tools we need to talk to others about our experiences."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 93, "As a result, the first thing we usually seek out in others when our inner voice gets swamped in negativity is a fulfillment of our emotional needs."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 93, "When we’re upset and feel vulnerable or hurt or overwhelmed, we want to vent our emotions and feel consoled, validated, and understood"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 93, "another stress-response system that many people engage in when under threat: a “tend and befriend” response. They seek out other people for support and care."
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 93, "attenuating"
"Chatter The Voice in Our Head, Why It Matters, and How to Harness It", Ethan Kross, 93, "It triggers a cascade of stress-attenuating biochemical reactions—involving naturally produced opioids as well as oxytocin, the so-called cuddle hormone—and feeds the basic need humans have to belong."
